order_id,order_date,sales_date,order_amount,order_status,order_deleted,contract_id,product_id
1387,2021-08-06,2021-09-04,1,activated,False,369,89
1388,2021-12-30,2022-01-28,6,completed,False,1864,90
1389,2021-09-27,2021-09-30,9,activated,False,3326,94
1390,2021-02-09,2021-02-16,1,activated,False,2117,70
1391,2021-05-31,2021-06-15,8,activated,False,1391,2
1392,2021-08-12,2021-08-22,5,activated,False,4327,44
1393,2021-01-03,2021-01-15,6,activated,False,2910,93
1394,2021-02-26,2021-02-28,4,activated,False,555,12
1395,2021-07-15,2021-07-28,2,activated,False,4116,60
1396,2021-04-30,2021-05-30,7,activated,False,1638,31
1397,2021-01-29,2021-02-06,4,activated,False,3163,8
1398,2021-05-29,2021-06-06,2,activated,False,3876,96
1399,2021-05-09,2021-05-26,7,activated,False,4433,61
1400,2021-01-14,2021-01-25,10,activated,False,3436,7
1401,2021-04-27,2021-05-23,1,activated,False,1075,15
1402,2021-05-07,2021-05-23,2,activated,False,2424,5
1403,2021-08-28,2021-09-08,8,activated,False,2235,53
1404,2021-02-24,2021-03-10,1,completed,False,594,75
1405,2021-01-06,2021-01-12,2,completed,False,220,98
1406,2021-06-08,2021-06-16,4,activated,False,4623,65
1407,2021-06-26,2021-07-13,2,activated,False,4943,20
1408,2021-02-03,2021-02-20,8,activated,False,3086,56
1409,2021-09-06,2021-09-07,5,activated,False,2858,83
1410,2021-07-28,2021-08-17,7,activated,False,3642,1
1411,2021-11-15,2021-12-09,8,activated,False,1869,55
1412,2021-02-12,2021-02-27,4,activated,False,350,17
1413,2021-04-13,2021-04-21,2,activated,False,1415,30
1414,2021-05-02,2021-05-16,7,activated,False,4490,64
1415,2021-08-23,2021-09-12,5,activated,False,407,82
1416,2021-12-29,2022-01-10,5,activated,False,2059,48
1417,2021-04-22,2021-04-26,10,completed,False,4924,48
1418,2021-12-16,2021-12-26,5,draft,False,2544,2
1419,2021-11-02,2021-11-29,8,activated,False,97,4
1420,2021-09-22,2021-10-09,4,activated,False,1472,16
1421,2021-12-05,2021-12-09,10,activated,False,4266,88
1422,2021-05-11,2021-05-14,3,activated,False,1648,41
1423,2021-02-02,2021-02-06,2,activated,False,3952,11
1424,2021-02-22,2021-02-25,4,activated,False,2430,10
1425,2021-09-24,2021-09-27,1,activated,False,4472,21
1426,2021-10-16,2021-11-02,10,activated,False,4646,46
1427,2021-12-27,2022-01-08,2,activated,False,1326,56
1428,2021-03-10,2021-03-31,3,completed,False,1064,16
1429,2021-06-28,2021-07-14,2,activated,False,58,71
1430,2021-12-12,2021-12-16,4,activated,False,4710,87
1431,2021-11-22,2021-12-17,10,activated,False,1964,98
1432,2021-04-13,2021-04-14,9,completed,False,1271,28
1433,2021-11-26,2021-12-05,10,draft,False,3562,78
1434,2021-12-26,2022-01-19,1,activated,False,4905,67
1435,2021-06-11,2021-06-21,7,cancelled,False,4977,48
1436,2021-07-20,2021-07-21,8,activated,False,2145,4
1437,2021-01-07,2021-01-21,3,activated,False,3998,77
1438,2021-07-28,2021-08-01,10,activated,False,3556,66
1439,2021-01-28,2021-02-25,2,activated,False,1400,97
1440,2021-07-19,2021-08-15,6,activated,False,2263,46
1441,2021-11-06,2021-11-17,4,activated,False,3781,43
1442,2021-08-14,2021-08-30,8,activated,False,963,27
1443,2021-04-29,2021-05-25,9,activated,False,4393,101
1444,2021-05-31,2021-06-07,5,completed,False,1923,44
1445,2021-05-12,2021-05-25,5,completed,False,4142,9
1446,2021-10-27,2021-11-14,5,activated,False,1042,91
1447,2021-05-24,2021-06-18,1,activated,False,1622,45
1448,2021-06-29,2021-07-07,3,activated,False,4111,29
1449,2021-10-23,2021-11-08,2,activated,False,1735,89
1450,2021-09-30,2021-10-09,10,activated,False,3040,45
1451,2021-09-11,2021-09-13,1,activated,False,3925,45
1452,2021-03-17,2021-04-12,10,completed,False,4748,47
1453,2021-12-28,2022-01-01,4,activated,False,2459,47
1454,2021-07-04,2021-07-30,3,completed,False,4852,14
1455,2021-05-23,2021-06-02,5,activated,False,4322,65
1456,2021-06-18,2021-06-19,4,activated,False,4798,45
1457,2021-11-05,2021-12-03,10,activated,False,4767,64
1458,2021-04-25,2021-05-20,7,activated,False,2890,93
1459,2021-02-27,2021-03-20,6,activated,False,2902,29
1460,2021-07-25,2021-07-29,9,activated,False,3952,20
1461,2021-01-17,2021-02-03,5,activated,False,805,67
1462,2021-04-30,2021-05-21,7,activated,False,4875,37
1463,2021-09-04,2021-09-12,8,activated,False,3956,86
1464,2021-10-02,2021-10-23,8,activated,False,1679,30
1465,2021-10-26,2021-11-09,2,activated,False,1326,50
1466,2021-11-26,2021-12-23,7,activated,False,3459,94
1467,2021-08-02,2021-08-24,10,activated,False,4413,61
1468,2021-07-18,2021-08-14,8,activated,False,668,9
1469,2021-11-18,2021-11-24,10,completed,False,2635,34
1470,2021-08-14,2021-08-25,10,activated,False,1274,35
1471,2021-03-24,2021-04-04,1,activated,False,2706,89
1472,2021-10-07,2021-10-20,2,activated,False,2777,35
1473,2021-11-02,2021-11-21,4,activated,False,189,39
1474,2021-03-17,2021-03-25,2,activated,False,1294,82
1475,2021-09-18,2021-09-19,6,activated,False,1469,16
1476,2021-04-02,2021-04-21,2,activated,False,514,22
1477,2021-03-10,2021-03-22,4,activated,False,2226,71
1478,2021-09-23,2021-09-28,2,activated,False,1522,98
1479,2021-01-07,2021-01-27,10,activated,False,712,60
1480,2021-02-02,2021-02-09,3,activated,False,2152,25
1481,2021-12-18,2022-01-17,3,activated,False,2753,40
1482,2021-08-07,2021-09-05,5,activated,False,4596,14
1483,2021-12-17,2022-01-11,6,activated,False,4724,97
1484,2021-10-21,2021-11-17,9,completed,False,1816,91
1485,2021-07-12,2021-08-11,4,activated,False,352,95
1486,2021-09-11,2021-09-25,9,activated,False,2277,32
1487,2021-10-17,2021-10-21,6,draft,False,2897,63
1488,2021-05-26,2021-06-08,3,activated,False,3342,46
1489,2021-11-07,2021-11-17,1,activated,False,1705,9
1490,2021-03-12,2021-03-16,2,completed,False,979,66
1491,2021-07-14,2021-07-21,10,activated,False,475,81
1492,2021-11-08,2021-11-23,2,completed,False,694,25
1493,2021-02-27,2021-03-15,6,activated,False,820,63
1494,2021-11-22,2021-12-21,4,activated,False,3642,15
1495,2021-02-24,2021-03-19,5,completed,False,1731,25
1496,2021-10-08,2021-10-09,6,activated,False,1586,24
1497,2021-01-15,2021-02-01,4,activated,False,3693,58
1498,2021-12-16,2022-01-11,8,completed,False,1175,17
1499,2021-05-05,2021-05-19,6,activated,False,2512,35
1500,2021-10-29,2021-11-14,5,activated,False,1977,27
1501,2021-08-15,2021-08-26,1,activated,False,2560,40
1502,2021-09-10,2021-09-14,4,activated,False,4871,79
1503,2021-05-08,2021-06-07,9,activated,False,2280,70
1504,2021-09-28,2021-10-16,10,completed,False,706,19
1505,2021-11-09,2021-12-05,1,activated,False,4039,85
1506,2021-01-14,2021-01-25,5,activated,False,4372,30
1507,2021-09-11,2021-09-15,8,activated,False,3357,5
1508,2021-12-26,2022-01-16,10,activated,False,2421,24
1509,2021-11-15,2021-12-13,2,completed,False,240,34
1510,2021-01-28,2021-02-26,1,activated,False,3659,56
1511,2021-07-13,2021-07-23,9,activated,False,1742,24
1512,2021-11-08,2021-11-10,3,activated,False,2187,64
1513,2021-07-26,2021-08-15,3,activated,False,3196,84
1514,2021-12-30,2022-01-24,7,activated,False,1130,1
1515,2021-02-10,2021-03-03,7,activated,False,1063,11
1516,2021-05-07,2021-05-23,8,activated,False,1753,67
1517,2021-06-15,2021-07-13,9,activated,False,3698,64
1518,2021-07-29,2021-08-20,6,activated,False,4862,27
1519,2021-05-15,2021-06-01,10,activated,False,2067,90
1520,2021-10-08,2021-11-04,7,activated,False,1893,14
1521,2021-12-18,2022-01-10,3,activated,False,858,79
1522,2021-11-08,2021-11-22,10,activated,False,1512,32
1523,2021-10-17,2021-11-14,9,activated,False,2580,48
1524,2021-02-12,2021-02-24,9,activated,False,4021,31
1525,2021-07-10,2021-07-14,2,none,False,2258,79
1526,2021-11-24,2021-11-28,2,activated,False,1408,13
1527,2021-05-29,2021-06-11,8,activated,False,982,98
1528,2021-08-19,2021-08-29,10,activated,False,354,72
1529,2021-06-03,2021-06-26,8,activated,False,1527,34
1530,2021-09-02,2021-09-26,7,activated,False,563,67
1531,2021-05-05,2021-05-23,9,cancelled,False,1226,21
1532,2021-07-08,2021-07-18,7,activated,False,4213,53
1533,2021-04-07,2021-04-16,7,activated,False,4632,7
1534,2021-02-05,2021-02-20,6,draft,False,4272,80
1535,2021-03-24,2021-04-22,4,completed,False,2424,77
1536,2021-01-12,2021-01-20,10,activated,False,4899,77
1537,2021-12-25,2022-01-11,1,activated,False,3977,42
1538,2021-07-21,2021-08-01,5,activated,False,3474,19
1539,2021-09-15,2021-09-19,1,activated,False,3580,75
1540,2021-04-30,2021-05-01,7,activated,False,1987,64
1541,2021-04-06,2021-04-23,6,activated,False,2816,42
1542,2021-09-14,2021-09-28,1,activated,False,413,90
1543,2021-10-10,2021-10-16,2,activated,False,2548,62
1544,2021-04-25,2021-04-28,7,cancelled,False,1733,91
1545,2021-09-09,2021-09-30,5,cancelled,False,1242,35
1546,2021-11-16,2021-11-18,10,draft,False,72,83
1547,2021-07-31,2021-08-06,9,cancelled,False,489,87
1548,2021-07-15,2021-07-26,5,activated,False,4755,80
1549,2021-11-09,2021-12-03,9,activated,False,2166,25
1550,2021-03-01,2021-03-28,2,activated,False,3027,25
1551,2021-10-16,2021-11-06,2,activated,False,4519,78
1552,2021-09-28,2021-10-07,10,activated,False,4995,64
1553,2021-12-06,2022-01-03,2,activated,False,1967,12
1554,2021-04-14,2021-05-02,4,activated,False,130,98
1555,2021-09-22,2021-09-23,5,activated,False,4651,82
1556,2021-11-11,2021-12-11,1,activated,False,3846,46
1557,2021-12-15,2021-12-21,7,activated,False,575,90
1558,2021-06-28,2021-07-08,8,activated,False,2603,93
1559,2021-08-17,2021-08-27,2,activated,False,1631,8
1560,2021-02-06,2021-02-28,8,activated,False,2036,46
1561,2021-03-20,2021-04-12,1,activated,False,1927,6
1562,2021-06-27,2021-07-09,4,activated,False,1890,93
1563,2021-02-16,2021-02-26,7,activated,False,4968,10
1564,2021-08-30,2021-09-14,10,activated,False,615,16
1565,2021-06-02,2021-06-23,2,activated,False,164,80
1566,2021-08-29,2021-09-20,2,activated,False,3117,85
1567,2021-04-08,2021-04-26,9,activated,False,4425,20
1568,2021-07-22,2021-08-03,3,activated,False,1856,75
1569,2021-10-12,2021-10-31,9,completed,False,473,90
1570,2021-12-17,2021-12-24,9,activated,False,3740,101
1571,2021-07-13,2021-07-14,6,activated,False,1488,3
1572,2021-10-29,2021-11-20,10,activated,False,4507,55
1573,2021-02-17,2021-03-05,3,completed,False,4596,2
1574,2021-09-11,2021-09-19,3,activated,False,332,48
1575,2021-04-24,2021-05-06,10,activated,False,1477,84
1576,2021-09-23,2021-10-01,9,activated,False,3598,91
1577,2021-04-18,2021-05-18,8,activated,False,2860,29
1578,2021-04-25,2021-05-22,7,activated,False,4116,76
1579,2021-08-01,2021-08-11,2,activated,False,46,46
1580,2021-06-14,2021-07-14,9,activated,False,4370,63
1581,2021-07-31,2021-08-08,8,completed,False,2919,42
1582,2021-03-02,2021-03-27,9,activated,False,3786,91
1583,2021-04-12,2021-04-29,4,activated,False,1643,46
1584,2021-11-01,2021-11-12,3,activated,False,1839,49
1585,2021-10-28,2021-11-03,9,activated,False,4966,20
1586,2021-02-02,2021-03-03,3,activated,False,4647,55
1587,2021-11-06,2021-11-26,4,activated,False,4262,56
1588,2021-10-26,2021-11-21,2,none,False,348,41
1589,2021-12-30,2022-01-29,1,activated,False,2666,29
1590,2021-01-24,2021-02-08,4,activated,False,3376,67
1591,2021-04-08,2021-04-27,7,activated,False,2773,93
1592,2021-04-25,2021-04-29,2,completed,False,2949,2
1593,2021-10-21,2021-11-05,1,activated,False,1007,9
1594,2021-04-15,2021-04-16,2,activated,False,1181,70
1595,2021-01-06,2021-02-04,3,activated,False,2269,76
1596,2021-01-13,2021-01-30,4,activated,False,1843,96
1597,2021-09-05,2021-09-18,3,completed,False,1289,101
1598,2021-10-12,2021-10-28,3,completed,False,4510,68
1599,2021-12-16,2022-01-02,10,completed,False,3201,23
1600,2021-12-05,2021-12-30,6,activated,False,2121,71
1601,2021-03-16,2021-04-01,9,activated,False,3358,74
1602,2021-12-01,2021-12-15,7,activated,False,315,97
1603,2021-07-17,2021-08-04,8,activated,False,3185,50
1604,2021-12-11,2021-12-16,1,activated,False,1102,56
1605,2021-04-19,2021-04-20,5,activated,False,2157,12
1606,2021-05-28,2021-05-31,1,activated,False,3410,89
1607,2021-06-12,2021-07-10,2,activated,False,3392,84
1608,2021-08-11,2021-08-19,5,activated,False,1728,7
1609,2021-11-07,2021-11-15,4,activated,False,2254,53
1610,2021-01-04,2021-01-31,3,activated,False,2637,60
1611,2021-07-03,2021-07-27,6,activated,False,3960,90
1612,2021-03-10,2021-04-01,8,activated,False,2640,15
1613,2021-01-17,2021-02-07,9,activated,False,2432,100
1614,2021-06-19,2021-06-24,9,cancelled,False,1432,58
1615,2021-01-27,2021-02-14,7,activated,False,3267,66
1616,2021-06-09,2021-07-04,7,activated,False,543,6
1617,2021-11-12,2021-12-12,3,activated,False,3351,32
1618,2021-04-03,2021-04-30,1,activated,False,2337,73
1619,2021-11-27,2021-12-27,10,activated,False,1338,39
1620,2021-05-28,2021-06-08,8,activated,False,4925,62
1621,2021-12-30,2022-01-02,1,activated,False,2302,17
1622,2021-11-02,2021-11-27,5,activated,False,1300,42
1623,2021-04-28,2021-05-10,6,activated,False,484,68
1624,2021-10-18,2021-10-19,4,activated,False,3103,11
1625,2021-07-19,2021-07-26,6,activated,False,4796,60
1626,2021-09-09,2021-09-13,8,activated,False,876,37
1627,2021-12-18,2022-01-07,3,activated,False,199,66
1628,2021-01-14,2021-01-28,10,completed,False,4172,63
1629,2021-08-22,2021-09-06,4,completed,False,2515,40
1630,2021-12-28,2022-01-13,1,activated,False,3988,92
1631,2021-06-26,2021-06-29,8,activated,False,3094,29
1632,2021-10-25,2021-11-20,2,activated,False,676,57
1633,2021-08-30,2021-09-27,9,activated,False,1084,34
1634,2021-07-11,2021-08-06,8,activated,False,4192,81
1635,2021-07-28,2021-08-02,4,activated,False,4763,88
1636,2021-04-24,2021-05-23,3,activated,False,3346,18
1637,2021-04-20,2021-04-23,8,activated,False,740,66
1638,2021-11-20,2021-11-30,7,completed,False,4398,87
1639,2021-03-24,2021-04-06,4,activated,False,1447,24
1640,2021-11-23,2021-11-27,3,activated,False,1905,18
1641,2021-04-18,2021-04-30,8,activated,False,4181,36
1642,2021-05-01,2021-05-04,10,activated,False,3568,52
1643,2021-06-16,2021-06-29,1,activated,False,2423,23
1644,2021-11-18,2021-12-12,2,activated,False,1218,101
1645,2021-12-08,2021-12-26,6,activated,False,1483,9
1646,2021-05-24,2021-05-26,8,activated,False,1656,67
1647,2021-09-25,2021-10-04,5,activated,False,403,40
1648,2021-01-24,2021-02-04,7,activated,False,3031,61
1649,2021-08-31,2021-09-29,1,activated,False,2321,94
1650,2021-05-06,2021-05-10,4,activated,False,845,75
1651,2021-07-10,2021-07-15,10,activated,False,4473,61
1652,2021-11-07,2021-12-02,8,completed,False,2690,17
1653,2021-01-13,2021-01-29,3,activated,False,427,86
1654,2021-12-23,2021-12-26,1,completed,False,1164,44
1655,2021-04-14,2021-05-09,8,draft,False,4987,6
1656,2021-02-27,2021-03-29,1,activated,False,4481,14
1657,2021-03-28,2021-04-16,3,activated,False,279,40
1658,2021-12-09,2021-12-29,10,activated,False,406,88
1659,2021-07-16,2021-08-04,2,activated,False,3194,53
1660,2021-04-17,2021-05-01,10,activated,False,3941,34
1661,2021-10-24,2021-11-11,6,completed,False,4378,5
1662,2021-10-14,2021-10-30,1,activated,False,2277,60
1663,2021-06-02,2021-06-04,9,activated,False,4763,8
1664,2021-03-07,2021-03-28,3,activated,False,1399,40
1665,2021-04-12,2021-05-09,7,activated,False,1268,94
1666,2021-09-07,2021-09-16,8,activated,False,3535,49
1667,2021-01-05,2021-01-16,3,activated,False,4578,82
1668,2021-08-19,2021-08-23,4,activated,False,1766,3
1669,2021-03-30,2021-04-18,5,completed,False,4858,25
1670,2021-10-22,2021-11-03,4,activated,False,2076,10
1671,2021-05-08,2021-05-24,3,activated,False,1336,24
1672,2021-04-28,2021-05-23,7,activated,False,845,97
1673,2021-11-11,2021-11-14,7,activated,False,1700,56
1674,2021-10-15,2021-11-06,4,activated,False,3881,1
1675,2021-10-10,2021-10-25,6,activated,False,1700,20
1676,2021-04-22,2021-05-21,7,activated,False,919,15
1677,2021-01-26,2021-02-24,5,activated,False,2259,60
1678,2021-08-25,2021-08-26,6,completed,False,3304,76
1679,2021-10-27,2021-11-06,4,activated,False,1770,19
1680,2021-05-02,2021-05-30,1,activated,False,2080,90
1681,2021-02-12,2021-02-20,10,activated,False,1215,82
1682,2021-11-19,2021-12-16,1,activated,False,3559,87
1683,2021-08-27,2021-09-08,9,cancelled,False,4202,40
1684,2021-07-23,2021-08-22,1,activated,False,984,16
1685,2021-03-04,2021-03-22,6,activated,False,2509,68
1686,2021-03-20,2021-04-17,9,completed,False,3910,32
1687,2021-02-26,2021-03-08,3,activated,False,1957,69
1688,2021-02-15,2021-02-20,4,activated,False,4699,53
1689,2021-04-11,2021-04-30,6,activated,False,3296,40
1690,2021-08-14,2021-08-21,3,activated,False,2937,92
1691,2021-08-07,2021-08-08,2,activated,False,1186,87
1692,2021-10-14,2021-10-31,7,activated,False,3751,44
1693,2021-03-21,2021-04-13,2,activated,False,719,73
1694,2021-07-07,2021-07-13,4,activated,False,3327,66
1695,2021-03-06,2021-03-13,1,activated,False,2063,6
1696,2021-08-29,2021-09-22,10,activated,False,3371,16
1697,2021-09-18,2021-09-25,2,completed,False,1658,67
1698,2021-10-14,2021-10-26,9,activated,False,694,1
1699,2021-11-09,2021-11-17,3,activated,False,3672,62
1700,2021-09-25,2021-10-13,8,completed,False,4644,94
1701,2021-12-12,2021-12-25,9,activated,False,3057,61
1702,2021-02-20,2021-03-22,3,activated,False,779,69
1703,2021-08-03,2021-08-19,10,activated,False,2766,44
1704,2021-11-11,2021-12-10,7,activated,False,1899,58
1705,2021-10-12,2021-11-03,7,activated,False,3303,52
1706,2021-03-12,2021-03-17,1,activated,False,472,98
1707,2021-12-11,2021-12-28,4,activated,False,2358,86
1708,2021-01-21,2021-02-07,5,activated,False,1917,64
1709,2021-03-23,2021-03-27,1,activated,False,152,66
1710,2021-02-12,2021-02-27,1,activated,False,1072,95
1711,2021-12-23,2022-01-02,9,draft,False,967,73
1712,2021-05-30,2021-06-05,8,activated,False,712,32
1713,2021-10-11,2021-10-27,7,activated,False,2841,62
1714,2021-08-06,2021-08-13,8,activated,False,1881,100
1715,2021-04-21,2021-05-07,5,activated,False,2585,84
1716,2021-08-22,2021-08-30,9,activated,False,787,79
1717,2021-11-02,2021-11-16,2,activated,False,900,6
1718,2021-12-01,2021-12-20,9,activated,False,3280,41
1719,2021-03-01,2021-03-09,4,activated,False,4030,84
1720,2021-06-30,2021-07-19,2,activated,False,3927,63
1721,2021-10-30,2021-11-26,9,completed,False,2759,59
1722,2021-04-16,2021-05-11,8,completed,False,2794,32
1723,2021-11-11,2021-11-21,8,activated,False,3732,35
1724,2021-01-08,2021-02-06,9,completed,False,1869,30
1725,2021-10-31,2021-11-09,8,activated,False,2623,9
1726,2021-10-12,2021-11-02,6,activated,False,3488,57
1727,2021-01-29,2021-02-05,7,activated,False,3084,86
1728,2021-10-04,2021-10-18,9,activated,False,2830,74
1729,2021-01-07,2021-01-31,4,activated,False,1232,69
1730,2021-08-23,2021-09-07,1,activated,False,4144,6
1731,2021-01-12,2021-01-22,1,completed,False,3242,12
1732,2021-01-10,2021-01-30,1,activated,False,3817,84
1733,2021-08-13,2021-09-02,6,completed,False,2315,59
1734,2021-11-26,2021-11-29,4,activated,False,1047,75
1735,2021-09-24,2021-10-24,7,draft,False,748,4
1736,2021-12-15,2021-12-25,6,activated,False,2757,50
1737,2021-07-19,2021-08-11,2,draft,False,2745,50
1738,2021-10-23,2021-10-29,4,activated,False,749,14
1739,2021-06-15,2021-07-05,1,activated,False,1456,84
1740,2021-04-29,2021-05-16,3,activated,False,1761,45
1741,2021-09-20,2021-10-12,3,activated,False,2720,101
1742,2021-03-22,2021-04-08,10,activated,False,805,87
1743,2021-03-26,2021-04-24,6,activated,False,1146,41
1744,2021-10-04,2021-10-12,10,activated,False,4400,41
1745,2021-04-25,2021-04-29,6,activated,False,2913,88
1746,2021-10-08,2021-10-29,1,draft,False,4744,34
1747,2021-11-02,2021-11-14,7,activated,False,2690,91
1748,2021-01-10,2021-02-06,6,activated,False,3121,8
1749,2021-03-27,2021-04-02,1,activated,False,1596,94
1750,2021-09-22,2021-09-27,5,activated,False,2142,24
1751,2021-11-15,2021-12-06,1,activated,False,1822,8
1752,2021-12-22,2022-01-04,6,activated,False,574,87
1753,2021-04-07,2021-05-04,9,activated,False,608,71
1754,2021-10-08,2021-10-19,9,completed,False,1496,64
1755,2021-07-18,2021-07-22,2,activated,False,639,7
1756,2021-01-04,2021-01-31,8,activated,False,1811,89
1757,2021-03-22,2021-04-10,5,activated,False,3378,71
1758,2021-08-10,2021-08-25,2,activated,False,695,22
1759,2021-06-04,2021-06-13,8,completed,False,1107,28
1760,2021-10-08,2021-10-22,6,activated,False,1336,65
1761,2021-06-18,2021-07-09,9,activated,False,3388,22
1762,2021-04-13,2021-05-13,7,activated,False,4696,37
1763,2021-07-12,2021-08-06,1,activated,False,904,31
1764,2021-08-02,2021-08-25,6,activated,False,2373,100
1765,2021-01-30,2021-02-17,8,activated,False,93,92
1766,2021-08-28,2021-08-30,4,draft,False,4076,91
1767,2021-07-05,2021-07-22,1,activated,False,4746,22
1768,2021-07-27,2021-08-13,1,activated,False,3206,54
1769,2021-10-21,2021-11-15,6,activated,False,2420,6
1770,2021-08-25,2021-09-05,10,activated,False,4240,21
1771,2021-06-27,2021-07-25,1,activated,False,233,41
1772,2021-03-08,2021-03-21,3,none,False,146,91
1773,2021-07-23,2021-07-31,8,activated,False,3720,90
1774,2021-02-25,2021-03-06,2,activated,False,2254,8
1775,2021-10-23,2021-11-03,2,activated,False,4857,5
1776,2021-10-04,2021-10-18,9,activated,False,342,8
1777,2021-10-10,2021-10-23,8,activated,False,2555,57
1778,2021-06-15,2021-07-09,6,activated,False,4869,44
1779,2021-06-11,2021-07-09,8,activated,False,1737,43
1780,2021-07-05,2021-07-12,10,activated,False,2583,63
1781,2021-06-13,2021-06-16,8,activated,False,3417,54
1782,2021-09-23,2021-10-20,9,activated,False,4680,7
1783,2021-12-19,2021-12-22,9,activated,False,2138,25
1784,2021-11-02,2021-11-22,5,activated,False,780,77
1785,2021-11-21,2021-12-16,1,none,False,4054,47
1786,2021-06-28,2021-07-27,9,activated,False,1027,90
1787,2021-08-06,2021-08-23,5,activated,False,3724,22
1788,2021-09-19,2021-10-12,7,activated,False,3707,43
1789,2021-02-14,2021-03-02,1,activated,False,121,97
1790,2021-06-06,2021-06-23,8,activated,False,4696,67
1791,2021-10-08,2021-10-27,3,completed,False,1693,77
1792,2021-12-16,2022-01-04,10,activated,False,3552,82
1793,2021-07-24,2021-07-27,3,activated,False,2511,33
1794,2021-07-10,2021-07-17,2,activated,False,4404,30
1795,2021-11-21,2021-12-05,9,activated,False,760,5
1796,2021-06-02,2021-06-09,8,activated,False,312,7
1797,2021-07-28,2021-08-23,2,activated,False,452,76
1798,2021-12-06,2022-01-01,5,activated,False,2904,3
1799,2021-03-17,2021-04-12,9,draft,False,2667,59
1800,2021-01-21,2021-02-06,2,activated,False,2726,37
1801,2021-08-22,2021-09-15,3,activated,False,1056,65
1802,2021-11-09,2021-12-09,3,activated,False,4463,95
1803,2021-08-12,2021-08-24,3,activated,False,1392,74
1804,2021-06-08,2021-06-28,1,activated,False,727,43
1805,2021-06-20,2021-07-18,3,activated,False,4364,31
1806,2021-07-14,2021-07-25,6,activated,False,2951,18
1807,2021-05-30,2021-06-16,6,completed,False,210,22
1808,2021-10-05,2021-10-15,5,activated,False,2043,55
1809,2021-09-14,2021-09-26,7,activated,False,4385,14
1810,2021-05-10,2021-06-06,1,completed,False,3047,84
1811,2021-07-27,2021-07-28,6,draft,False,765,44
1812,2021-04-08,2021-04-14,2,activated,False,4455,77
1813,2021-11-20,2021-12-01,5,draft,False,3465,41
1814,2021-09-10,2021-09-24,2,activated,False,4559,37
1815,2021-06-21,2021-06-27,8,activated,False,3940,85
1816,2021-07-17,2021-08-13,1,completed,False,3358,92
1817,2021-01-03,2021-01-10,6,draft,False,4503,9
1818,2021-07-10,2021-07-31,5,activated,False,4986,72
1819,2021-09-26,2021-10-16,4,activated,False,2232,84
1820,2021-12-26,2022-01-13,5,activated,False,3759,90
1821,2021-04-21,2021-04-23,4,activated,False,3663,5
1822,2021-11-14,2021-11-27,10,completed,False,781,46
1823,2021-05-07,2021-06-05,1,activated,False,2429,29
1824,2021-06-12,2021-07-04,5,activated,False,2585,11
1825,2021-06-16,2021-07-12,10,draft,False,4966,20
1826,2021-05-17,2021-05-28,3,activated,False,770,68
1827,2021-05-22,2021-06-17,5,activated,False,4880,70
1828,2021-08-27,2021-09-20,1,activated,False,4790,72
1829,2021-01-09,2021-01-17,7,activated,False,3606,100
1830,2021-07-06,2021-07-28,2,activated,False,4929,86
1831,2021-04-02,2021-04-04,2,activated,False,2492,10
1832,2021-11-29,2021-12-07,8,activated,False,1334,83
1833,2021-10-06,2021-10-18,4,activated,False,4655,83
1834,2021-02-15,2021-03-12,9,activated,False,3591,17
1835,2021-06-07,2021-06-13,10,activated,False,1488,1
1836,2021-12-30,2022-01-03,10,completed,False,1173,81
1837,2021-05-14,2021-05-16,5,activated,False,913,63
1838,2021-06-14,2021-06-27,3,completed,False,2183,59
1839,2021-05-07,2021-05-17,6,activated,False,2728,27
1840,2021-07-30,2021-08-26,2,activated,False,2974,63
1841,2021-06-08,2021-07-05,3,activated,False,1219,98
1842,2021-01-20,2021-01-22,8,activated,False,42,13
1843,2021-06-14,2021-06-24,8,activated,False,4248,28
1844,2021-01-26,2021-02-10,7,activated,False,1530,19
1845,2021-04-09,2021-04-29,8,activated,False,3073,11
1846,2021-03-08,2021-03-17,5,completed,False,3436,18
1847,2021-09-18,2021-09-26,3,activated,False,1094,80
1848,2021-06-09,2021-07-01,7,cancelled,False,2058,6
1849,2021-04-21,2021-05-20,7,activated,False,2203,26
1850,2021-01-25,2021-01-26,1,activated,False,41,24
1851,2021-12-30,2022-01-13,7,activated,False,1039,6
1852,2021-11-04,2021-11-26,4,activated,False,2887,29
1853,2021-08-29,2021-09-08,8,completed,False,3115,58
1854,2021-02-11,2021-02-13,1,activated,False,4884,76
1855,2021-03-27,2021-04-24,7,activated,False,3542,51
1856,2021-07-10,2021-08-06,6,activated,False,4471,49
1857,2021-06-22,2021-06-25,1,activated,False,3061,12
1858,2021-12-02,2021-12-30,4,activated,False,4463,13
1859,2021-10-16,2021-10-23,9,activated,False,2034,25
1860,2021-06-29,2021-07-12,6,activated,False,2204,56
1861,2021-07-10,2021-07-24,3,completed,False,4832,66
1862,2021-06-19,2021-07-01,7,completed,False,2532,62
1863,2021-03-07,2021-03-16,6,activated,False,3399,43
1864,2021-08-21,2021-09-07,5,activated,False,3991,88
1865,2021-12-30,2022-01-27,9,activated,False,2757,67
1866,2021-09-01,2021-09-18,2,activated,False,967,75
1867,2021-10-27,2021-11-11,8,activated,False,4297,85
1868,2021-07-29,2021-08-06,4,activated,False,641,78
1869,2021-11-25,2021-12-14,5,activated,False,2270,47
1870,2021-11-22,2021-12-11,10,draft,False,4571,39
